QUARTER,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,YEAR,MONTH,origin_airport_name,origin_station_name,origin_station_id,origin_iata_code,origin_icao,origin_type,origin_region,origin_station_lat,origin_station_lon,origin_airport_lat,origin_airport_lon,origin_station_dis,dest_airport_name,dest_station_name,dest_station_id,dest_iata_code,dest_icao,dest_type,dest_region,dest_station_lat,dest_station_lon,dest_airport_lat,dest_airport_lon,dest_station_dis,sched_depart_date_time,sched_depart_date_time_UTC,four_hours_prior_depart_UTC,two_hours_prior_depart_UTC,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,WindEquipmentChangeDate,_row_desc
1,11,7,2015-01-11,EV,20366,EV,N18102,4435,12896,1289605,32896,LBB,"Lubbock, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1400,1430,30,30,1,2,1400-1459,15,1445,1454,14,1434,1508,34,34,1,2,1400-1459,0,0,94,98,69,1,456,2,0,0,4,0,30,2015,1,Lubbock Preston Smith International Airport,LUBBOCK INTERNATIONAL AIRPORT,72267023042,LBB,KLBB,large_airport,US-TX,33.7,-101.8,33.7,-101.8,0,Denver International Airport,DENVER INTERNATIONAL AIRPORT,72565003017,DEN,KDEN,large_airport,US-CO,39.8,-104.7,39.8,-104.7,0,2015-01-11T14:00:00Z,2015-01-11T20:00:00Z,2015-01-11T16:00:00Z,2015-01-11T18:00:00Z,72267023042,2015-01-11T16:53:00Z,33.6656,-101.8231,991.8,"LUBBOCK INTERNATIONAL AIRPORT, TX US",FM-15,7,29.95,36,64,0,null,null,null,35,FEW:02 110 FEW:02 250 SCT:04 300,29.91,26.6,10,50,270,null,14,MET11201/11/15 16:53:02 METAR KLBB 112253Z 27012KT 10SM FEW110 FEW250 SCT300 18/02 A2995 RMK AO2 SLP129 T01780022 (DF),null,1
1,14,3,2015-01-14,EV,20366,EV,N34110,4728,11049,1104902,31049,CLL,"College Station/Bryan, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,715,705,-10,0,0,-1,0700-0759,10,715,740,10,754,750,-4,0,0,-1,0700-0759,0,0,39,45,25,1,74,1,null,null,null,null,null,2015,1,Easterwood Field,EASTERWOOD FIELD AIRPORT,74746003904,CLL,KCLL,medium_airport,US-TX,30.6,-96.4,30.6,-96.4,0,George Bush Intercontinental Houston Airport,G BUSH INTERCONTINENTAL AP/HO,72243012960,IAH,KIAH,large_airport,US-TX,30,-95.4,30,-95.4,0,2015-01-14T07:15:00Z,2015-01-14T13:15:00Z,2015-01-14T09:15:00Z,2015-01-14T11:15:00Z,74746003904,2015-01-14T09:53:00Z,30.58917,-96.36472,93,"COLLEGE STATION EASTERWOOD FIELD, TX US",FM-15,7,30.38,34,41,0,null,null,null,76,FEW:02 15 OVC:08 70,30.38,30.02,10,38,40,null,10,MET10501/14/15 09:53:02 METAR KCLL 141553Z 04009KT 10SM FEW015 OVC070 05/01 A3038 RMK AO2 SLP289 T00500011 (WT),2009-06-23,1
1,9,5,2015-01-09,EV,20366,EV,N847AS,5006,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11308,1130802,31308,DHN,"Dothan, AL",AL,1,Alabama,51,1339,1333,-6,0,0,-1,1300-1359,10,1343,1317,3,1337,1320,-17,0,0,-2,1300-1359,0,0,58,47,34,1,170,1,null,null,null,null,null,2015,1,Hartsfield Jackson Atlanta International Airport,HARTSFIELD-JACKSON ATLANTA IN,72219013874,ATL,KATL,large_airport,US-GA,33.6,-84.4,33.6,-84.4,0,Dothan Regional Airport,DOTHAN REGIONAL AIRPORT,72226813839,DHN,KDHN,medium_airport,US-AL,31.3,-85.4,31.3,-85.4,0,2015-01-09T13:39:00Z,2015-01-09T18:39:00Z,2015-01-09T14:39:00Z,2015-01-09T16:39:00Z,72219013874,2015-01-09T14:52:00Z,33.6301,-84.4418,307.8,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",FM-15,7,30.27,13,40,0,null,null,null,33,SCT:04 150 BKN:07 200 OVC:08 250,30.3,29.16,10,31,310,null,9,MET11301/09/15 14:52:02 METAR KATL 091952Z 31008KT 10SM SCT150 BKN200 OVC250 04/M11 A3027 RMK AO2 SLP261 T00441106 (SW),2007-03-27,1
1,23,1,2015-02-23,EV,20366,EV,N753EV,5154,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1700,1717,17,17,1,1,1700-1759,13,1730,1901,5,1855,1906,11,11,0,0,1800-1859,0,0,115,109,91,1,456,2,null,null,null,null,null,2015,2,Richmond International Airport,RICHMOND INTERNATIONAL AIRPOR,72401013740,RIC,KRIC,large_airport,US-VA,37.5,-77.3,37.5,-77.3,0,Detroit Metropolitan Wayne County Airport,DETROIT METRO WAYNE COUNTY AI,72537094847,DTW,KDTW,large_airport,US-MI,42.2,-83.3,42.2,-83.3,0,2015-02-23T17:00:00Z,2015-02-23T22:00:00Z,2015-02-23T18:00:00Z,2015-02-23T20:00:00Z,72401013740,2015-02-23T18:54:00Z,37.51151,-77.32344,50,"RICHMOND INTERNATIONAL AIRPORT, VA US",FM-15,7,30.36,5,30,0,null,-0.07,3,34,FEW:02 55 SCT:04 150 OVC:08 250,30.38,30.18,10,23,20,null,10,MET13202/23/15 18:54:02 METAR KRIC 232354Z 02009KT 10SM FEW055 SCT150 OVC250 M01/M15 A3036 RMK AO2 SLP289 T10111150 10039 21011 53025 (SR),null,1
1,14,3,2015-01-14,EV,20366,EV,N195PQ,5223,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1100,1200,60,60,1,4,1100-1159,19,1219,1331,6,1258,1337,39,39,1,2,1200-1259,0,0,118,97,72,1,488,2,22,0,0,0,17,2015,1,Newark Liberty International Airport,NEWARK LIBERTY INTERNATIONAL,72502014734,EWR,KEWR,large_airport,US-NJ,40.7,-74.2,40.7,-74.2,0,Detroit Metropolitan Wayne County Airport,DETROIT METRO WAYNE COUNTY AI,72537094847,DTW,KDTW,large_airport,US-MI,42.2,-83.3,42.2,-83.3,0,2015-01-14T11:00:00Z,2015-01-14T16:00:00Z,2015-01-14T12:00:00Z,2015-01-14T14:00:00Z,72502014734,2015-01-14T12:51:00Z,40.6825,-74.1694,2.1,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",FM-15,7,30.32,16,30,0,null,0.12,8,56,SCT:04 27 SCT:04 200 BKN:07 250,30.32,30.29,10,26,10,null,11,MET13201/14/15 12:51:02 METAR KEWR 141751Z 01010KT 10SM SCT027 SCT200 BKN250 M01/M09 A3032 RMK AO2 SLP266 T10111089 11011 21100 58041 (DH),2009-07-08,1
1,22,4,2015-01-22,EV,20366,EV,N751EV,5470,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,1859,1845,-14,0,0,-1,1800-1859,24,1909,2003,40,2030,2043,13,13,0,0,2000-2059,0,0,91,118,54,1,292,2,null,null,null,null,null,2015,1,Buffalo Niagara International Airport,BUFFALO NIAGARA INTERNATIONAL,72528014733,BUF,KBUF,large_airport,US-NY,42.9,-78.7,42.9,-78.7,0,La Guardia Airport,LA GUARDIA AIRPORT,72503014732,LGA,KLGA,large_airport,US-NY,40.8,-73.9,40.8,-73.9,0,2015-01-22T18:59:00Z,2015-01-22T23:59:00Z,2015-01-22T19:59:00Z,2015-01-22T21:59:00Z,72528014733,2015-01-22T20:00:00Z,42.93997,-78.73615,218.2,"BUFFALO NIAGARA INTERNATIONAL, NY US",SHEF,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
1,26,1,2015-01-26,HA,19690,HA,N491HA,105,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,632,626,-6,0,0,-1,0600-0659,7,633,653,6,704,659,-5,0,0,-1,0700-0759,0,0,32,33,20,1,100,1,null,null,null,null,null,2015,1,Kahului Airport,KAHULUI AIRPORT,91190022516,OGG,PHOG,medium_airport,US-HI,20.9,-156.4,20.9,-156.4,0,Daniel K Inouye International Airport,HONOLULU INTERNATIONAL AIRPOR,91182022521,HNL,PHNL,large_airport,US-HI,21.3,-157.9,21.3,-157.9,0,2015-01-26T06:32:00Z,2015-01-26T16:32:00Z,2015-01-26T12:32:00Z,2015-01-26T14:32:00Z,91190022516,2015-01-26T12:54:00Z,20.89972,-156.42861,15.5,"KAHULUI AIRPORT, HI US",FM-15,7,29.95,60,77,0,null,null,null,56,FEW:02 40,29.96,29.9,10,66,70,26,20,MET10101/26/15 12:54:02 METAR PHOG 262254Z 07017G23KT 10SM FEW040 25/16 A2995 RMK AO2 SLP145 T02500156 (RW),null,1
1,15,7,2015-03-15,HA,19690,HA,N479HA,365,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1350,1343,-7,0,0,-1,1300-1359,17,1400,1423,8,1427,1431,4,4,0,0,1400-1459,0,0,37,48,23,1,100,1,null,null,null,null,null,2015,3,Kahului Airport,KAHULUI AIRPORT,91190022516,OGG,PHOG,medium_airport,US-HI,20.9,-156.4,20.9,-156.4,0,Daniel K Inouye International Airport,HONOLULU INTERNATIONAL AIRPOR,91182022521,HNL,PHNL,large_airport,US-HI,21.3,-157.9,21.3,-157.9,0,2015-03-15T13:50:00Z,2015-03-15T23:50:00Z,2015-03-15T19:50:00Z,2015-03-15T21:50:00Z,91190022516,2015-03-15T19:54:00Z,20.89972,-156.42861,15.5,"KAHULUI AIRPORT, HI US",FM-15,7,30.06,59,70,0,null,-0.01,0,68,SCT:04 55,30.08,30.01,10,63,40,null,8,MET11103/15/15 19:54:02 METAR PHOG 160554Z 04007KT 10SM SCT055 21/15 A3006 RMK AO2 SLP185 T02110150 10261 20211 50005,null,1
1,20,5,2015-02-20,NK,20416,NK,N630NK,197,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1050,1128,38,38,1,2,1000-1059,27,1155,1426,9,1359,1435,36,36,1,2,1300-1359,0,0,189,187,151,1,1076,5,0,0,36,0,0,2015,2,La Guardia Airport,LA GUARDIA AIRPORT,72503014732,LGA,KLGA,large_airport,US-NY,40.8,-73.9,40.8,-73.9,0,Fort Lauderdale Hollywood International Airport,FT LAUD/HOLLYWOOD INTL APT,74783012849,FLL,KFLL,large_airport,US-FL,26.1,-80.2,26.1,-80.2,0,2015-02-20T10:50:00Z,2015-02-20T15:50:00Z,2015-02-20T11:50:00Z,2015-02-20T13:50:00Z,72503014732,2015-02-20T11:51:00Z,40.77944,-73.88035,3.4,"LAGUARDIA AIRPORT, NY US",FM-15,7,30.25,-7,13,0,null,null,null,40,CLR:00,30.25,30.22,10,9,290,30,18,MET11902/20/15 11:51:02 METAR KLGA 201651Z 29016G26KT 10SM CLR M11/M22 A3025 RMK AO2 PK WND 29026/1646 SLP243 T11061217 (PAS),null,1
1,3,2,2015-03-03,NK,20416,NK,N531NK,511,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1117,1124,7,7,0,0,1100-1159,113,1317,1458,5,1246,1503,137,137,1,9,1200-1259,0,0,269,399,281,1,1749,7,7,0,130,0,0,2015,3,Detroit Metropolitan Wayne County Airport,DETROIT METRO WAYNE COUNTY AI,72537094847,DTW,KDTW,large_airport,US-MI,42.2,-83.3,42.2,-83.3,0,McCarran International Airport,MCCARRAN INTERNATIONAL AIRPOR,72386023169,LAS,KLAS,large_airport,US-NV,36.1,-115.2,36.1,-115.2,0,2015-03-03T11:17:00Z,2015-03-03T16:17:00Z,2015-03-03T12:17:00Z,2015-03-03T14:17:00Z,72537094847,2015-03-03T12:23:00Z,42.2313,-83.3308,192.3,"DETROIT METRO AIRPORT, MI US",FM-16,7,29.86,25,28,0.02,-FZ:8 RA:02 BR:1 |FZRA |,null,null,86,SCT:04 10 OVC:08 35,null,29.15,2.5,27,140,21,13,MET12803/03/15 12:23:02 SPECI KDTW 031723Z 14011G18KT 2 1/2SM -FZRA BR SCT010 OVC035 M02/M04 A2986 RMK AO2 SFC VIS 3 PRESFR P0002 (LJ),null,1
1,11,7,2015-01-11,OO,20304,OO,N702SK,6459,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,655,654,-1,0,0,-1,0600-0659,14,708,818,6,841,824,-17,0,0,-2,0800-0859,0,0,106,90,70,1,409,2,null,null,null,null,null,2015,1,Nashville International Airport,NASHVILLE INTERNATIONAL AIRPO,72327013897,BNA,KBNA,large_airport,US-TN,36.1,-86.7,36.1,-86.7,0,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,2015-01-11T06:55:00Z,2015-01-11T12:55:00Z,2015-01-11T08:55:00Z,2015-01-11T10:55:00Z,72327013897,2015-01-11T09:00:00Z,36.11889,-86.68917,182.9,"NASHVILLE INTERNATIONAL AIRPORT, TN US",FM-12,4,null,17,39,null,null,-0.03,3,41,57,30.48,29.72,9.94,31,0,null,0,SYN07072327 12766 80000 10039 21083 30064 40321 53009 69907 91453 555 91115=,null,1
1,26,4,2015-03-26,UA,19977,UA,N820UA,425,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1718,1846,88,88,1,5,1700-1759,19,1905,2041,8,1933,2049,76,76,1,5,1900-1959,0,0,135,123,96,1,746,3,0,0,74,0,2,2015,3,Hartsfield Jackson Atlanta International Airport,HARTSFIELD-JACKSON ATLANTA IN,72219013874,ATL,KATL,large_airport,US-GA,33.6,-84.4,33.6,-84.4,0,Newark Liberty International Airport,NEWARK LIBERTY INTERNATIONAL,72502014734,EWR,KEWR,large_airport,US-NJ,40.7,-74.2,40.7,-74.2,0,2015-03-26T17:18:00Z,2015-03-26T21:18:00Z,2015-03-26T17:18:00Z,2015-03-26T19:18:00Z,72219013874,2015-03-26T17:52:00Z,33.6301,-84.4418,307.8,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",FM-15,7,29.8,50,71,0,null,null,null,47,BKN:07 200 OVC:08 250,29.78,28.71,10,59,230,null,7,MET10503/26/15 17:52:02 METAR KATL 262252Z 23006KT 10SM BKN200 OVC250 22/10 A2980 RMK AO2 SLP086 T02170100 (RF),2007-03-27,1
1,30,5,2015-01-30,UA,19977,UA,N829UA,520,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1050,1047,-3,0,0,-1,1000-1059,13,1100,1252,3,1309,1255,-14,0,0,-1,1300-1359,0,0,79,68,52,1,315,2,null,null,null,null,null,2015,1,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,Cleveland Hopkins International Airport,CLEVELAND-HOPKINS INTERNATION,72524014820,CLE,KCLE,large_airport,US-OH,41.4,-81.9,41.4,-81.9,0,2015-01-30T10:50:00Z,2015-01-30T16:50:00Z,2015-01-30T12:50:00Z,2015-01-30T14:50:00Z,72530094846,2015-01-30T12:51:00Z,41.96019,-87.93162,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",FM-15,7,30.48,8,28,0,null,null,null,43,FEW:02 35 BKN:07 250,30.51,29.75,10,22,280,null,5,MET10701/30/15 12:51:02 METAR KORD 301851Z 28004KT 10SM FEW035 BKN250 M02/M13 A3048 RMK AO2 SLP331 T10221133 (JD),null,1
1,6,2,2015-01-06,UA,19977,UA,N57868,1254,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2240,2243,3,3,0,0,2200-2259,24,2307,432,7,441,439,-2,0,0,-1,0001-0559,0,0,241,236,205,1,1846,8,null,null,null,null,null,2015,1,San Francisco International Airport,SAN FRANCISCO INTERNATIONAL A,72494023234,SFO,KSFO,large_airport,US-CA,37.6,-122.4,37.6,-122.4,0,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,2015-01-06T22:40:00Z,2015-01-07T06:40:00Z,2015-01-07T02:40:00Z,2015-01-07T04:40:00Z,72494023234,2015-01-07T02:56:00Z,37.6197,-122.3647,2.4,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",FM-15,7,30.18,43,47,0,null,null,null,86,CLR:00,30.17,30.16,10,45,140,null,6,MET09701/07/15 02:56:02 METAR KSFO 071056Z 14005KT 10SM CLR 08/06 A3018 RMK AO2 SLP218 T00830061 $ (ML),null,1
1,27,5,2015-02-27,UA,19977,UA,N27213,1614,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,909,926,17,17,1,1,0900-0959,15,941,1119,5,1122,1124,2,2,0,0,1100-1159,0,0,133,118,98,1,811,4,null,null,null,null,null,2015,2,Tampa International Airport,TAMPA INTERNATIONAL AIRPORT,72211012842,TPA,KTPA,large_airport,US-FL,28,-82.5,28,-82.5,0,Washington Dulles International Airport,WASHINGTON DULLES INTERNATION,72403093738,IAD,KIAD,large_airport,US-DC,38.9,-77.4,38.9,-77.4,0,2015-02-27T09:09:00Z,2015-02-27T14:09:00Z,2015-02-27T10:09:00Z,2015-02-27T12:09:00Z,72211012842,2015-02-27T10:53:00Z,27.96194,-82.5403,5.8,"TAMPA INTERNATIONAL AIRPORT, FL US",FM-15,7,30.24,45,58,0,null,null,null,62,BKN:07 21 OVC:08 50,30.24,30.23,10,51,10,null,10,MET10502/27/15 10:53:02 METAR KTPA 271553Z 01009KT 10SM BKN021 OVC050 14/07 A3024 RMK AO2 SLP239 T01440072 (CZ),null,1
1,23,1,2015-03-23,US,20355,US,N737US,1708,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2115,2112,-3,0,0,-1,2100-2159,14,2126,2215,6,2233,2221,-12,0,0,-1,2200-2259,0,0,78,69,49,1,280,2,null,null,null,null,null,2015,3,Philadelphia International Airport,PHILADELPHIA INTERNATIONAL AI,72408013739,PHL,KPHL,large_airport,US-PA,39.9,-75.2,39.9,-75.2,0,General Edward Lawrence Logan International Airport,GEN E L LOGAN INTERNATIONAL A,72509014739,BOS,KBOS,large_airport,US-MA,42.4,-71,42.4,-71,0,2015-03-23T21:15:00Z,2015-03-24T01:15:00Z,2015-03-23T21:15:00Z,2015-03-23T23:15:00Z,72408013739,2015-03-23T21:54:00Z,39.87327,-75.22678,3,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",FM-15,7,30.26,5,37,0,null,-0.03,1,26,BKN:07 110,30.25,30.23,10,28,10,null,9,MET10003/23/15 21:54:01 METAR KPHL 240254Z 01008KT 10SM BKN110 03/M15 A3026 RMK AO2 SLP245 T00281150 51011,2009-07-30,1
1,26,1,2015-01-26,WN,19393,WN,N723SW,246,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,725,718,-7,0,0,-1,0700-0759,11,729,925,6,940,931,-9,0,0,-1,0900-0959,0,0,135,133,116,1,834,4,null,null,null,null,null,2015,1,Orlando International Airport,ORLANDO INTERNATIONAL AIRPORT,72205012815,MCO,KMCO,large_airport,US-FL,28.4,-81.3,28.4,-81.3,0,Pittsburgh International Airport,PITTSBURGH INTERNATIONAL AIRP,72520094823,PIT,KPIT,large_airport,US-PA,40.5,-80.2,40.5,-80.2,0,2015-01-26T07:25:00Z,2015-01-26T12:25:00Z,2015-01-26T08:25:00Z,2015-01-26T10:25:00Z,72205012815,2015-01-26T08:53:00Z,28.4339,-81.325,27.4,"ORLANDO INTERNATIONAL AIRPORT, FL US",FM-15,7,29.9,56,60,0,null,null,null,86,FEW:02 25,29.89,29.79,10,58,270,null,10,MET09801/26/15 08:53:02 METAR KMCO 261353Z 27009KT 10SM FEW025 16/13 A2990 RMK AO2 SLP123 T01560133 (MH),null,1
1,17,2,2015-02-17,WN,19393,WN,N394SW,363,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1725,1730,5,5,0,0,1700-1759,6,1736,2248,9,2240,2257,17,17,1,1,2200-2259,0,0,195,207,192,1,1488,6,0,0,17,0,0,2015,2,Phoenix Sky Harbor International Airport,PHOENIX SKY HARBOR INTL AIRPO,72278023183,PHX,KPHX,large_airport,US-AZ,33.4,-112,33.4,-112,0,Indianapolis International Airport,INDIANAPOLIS INTERNATIONAL AI,72438093819,IND,KIND,large_airport,US-IN,39.7,-86.3,39.7,-86.3,0,2015-02-17T17:25:00Z,2015-02-18T00:25:00Z,2015-02-17T20:25:00Z,2015-02-17T22:25:00Z,72278023183,2015-02-17T20:51:00Z,33.4277,-112.0038,337.4,"PHOENIX AIRPORT, AZ US",FM-15,7,30.06,29,64,0,null,null,null,27,CLR:00,30.03,28.88,10,48,230,null,3,MET09102/17/15 20:51:02 METAR KPHX 180351Z 23003KT 10SM CLR 18/M02 A3006 RMK AO2 SLP169 T01781017,2007-04-03,1
1,2,1,2015-02-02,WN,19393,WN,N626SW,432,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1805,1815,10,10,0,0,1800-1859,11,1826,2006,5,2010,2011,1,1,0,0,2000-2059,0,0,125,116,100,1,763,4,null,null,null,null,null,2015,2,Portland International Airport,PORTLAND INTERNATIONAL AIRPOR,72698024229,PDX,KPDX,large_airport,US-OR,45.6,-122.6,45.6,-122.6,0,McCarran International Airport,MCCARRAN INTERNATIONAL AIRPOR,72386023169,LAS,KLAS,large_airport,US-NV,36.1,-115.2,36.1,-115.2,0,2015-02-02T18:05:00Z,2015-02-03T02:05:00Z,2015-02-02T22:05:00Z,2015-02-03T00:05:00Z,72698024229,2015-02-02T22:53:00Z,45.5958,-122.6093,5.8,"PORTLAND INTERNATIONAL AIRPORT, OR US",FM-15,7,30.09,42,43,0,null,null,null,97,SCT:04 42 BKN:07 120 OVC:08 250,30.09,29.97,10,43,0,null,0,MET10702/02/15 22:53:02 METAR KPDX 030653Z 00000KT 10SM SCT042 BKN120 OVC250 06/06 A3009 RMK AO2 SLP188 T00610056,2007-02-01,1
1,11,3,2015-02-11,WN,19393,WN,N258WN,495,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,1830,1850,20,20,1,1,1800-1859,9,1859,2013,4,2000,2017,17,17,1,1,2000-2059,0,0,90,87,74,1,570,3,0,0,0,0,17,2015,2,William P Hobby Airport,WILLIAM P. HOBBY AIRPORT,72244012918,HOU,KHOU,large_airport,US-TX,29.6,-95.3,29.6,-95.3,0,Birmingham-Shuttlesworth International Airport,BIRMINGHAM INTERNATIONAL AIRP,72228013876,BHM,KBHM,large_airport,US-AL,33.6,-86.7,33.6,-86.7,0,2015-02-11T18:30:00Z,2015-02-12T00:30:00Z,2015-02-11T20:30:00Z,2015-02-11T22:30:00Z,72244012918,2015-02-11T20:53:00Z,29.63806,-95.28194,13.4,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",FM-15,7,30.13,55,58,0,null,-0.06,1,90,FEW:02 250,30.14,30.08,10,56,120,null,3,MET09902/11/15 20:53:02 METAR KHOU 120253Z 12003KT 10SM FEW250 14/13 A3013 RMK AO2 SLP206 T01440128 51021,2007-06-27,1
1,27,2,2015-01-27,WN,19393,WN,N368SW,1045,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14831,1483103,32457,SJC,"San Jose, CA",CA,6,California,91,1810,1804,-6,0,0,-1,1800-1859,8,1812,1842,2,1900,1844,-16,0,0,-2,1900-1959,0,0,110,100,90,1,621,3,null,null,null,null,null,2015,1,Phoenix Sky Harbor International Airport,PHOENIX SKY HARBOR INTL AIRPO,72278023183,PHX,KPHX,large_airport,US-AZ,33.4,-112,33.4,-112,0,Norman Y. Mineta San Jose International Airport,N Y. MINETA SN JO INTL APT,72494523293,SJC,KSJC,large_airport,US-CA,37.4,-121.9,37.4,-121.9,0,2015-01-27T18:10:00Z,2015-01-28T01:10:00Z,2015-01-27T21:10:00Z,2015-01-27T23:10:00Z,72278023183,2015-01-27T21:51:00Z,33.4277,-112.0038,337.4,"PHOENIX AIRPORT, AZ US",FM-15,7,30.14,50,63,0,null,null,null,63,SCT:04 250,30.11,28.96,10,56,0,null,0,MET09301/27/15 21:51:02 METAR KPHX 280451Z 00000KT 10SM SCT250 17/10 A3014 RMK AO2 SLP196 T01720100,2007-04-03,1
